Job Id,Unit Id,Annotation_Id,Unit,Annotated Span,Media_Unit-Annotation_Score,Expert,Ground_Truth
245,7,wsj_1014,Some experts now predict Anheuser 's entry into the fray means near-term earnings trouble for all the industry players,[NONE],0,0,0
245,10,wsj_0745,"I really do n't see the government doing something that Jaguar does n't want over the next 14 months """" said Kenneth Warren a Conservative member of Parliament and chairman of the Select Committee on Trade and Industry in Britain 's House of Commons .",[NONE],0,0,0
245,11,Wsj_0151,Mr. Ackerman already is seeking to oust Mr. Edelman as chairman of Datapoint Corp. an Intelogic affiliate .,[NONE],0,0,0
245,14,NYT19980212.0019,The other customers fled and the police said it did not appear that anyone else was injured .,[NONE],0,0,0
245,15,wsj_0340,Earlier yesterday the Societe de Bourses Francaises was told that a unit of Framatome S.A. also bought Navigation Mixte shares this purchase covering more than 160000 shares .,[NONE],0,0,0
245,17,APW19980213.1320,This will add nearly 700 seats a week on the route,[NONE],0,0,0
245,18,wsj_0127,The British paper packaging and publishing concern said profit from continuing lines fell 10 % to # 118 million from # 130.6 million .,[NONE],0,0,0
245,20,wsj_0695,ally officials were n't available to comment late yesterday,[NONE],0,0,0
245,21,wsj_0570,Under the terms Milton Roy will pay an initial $ 4 million for the operations and additional payments during the next four years based on the earnings performance of the businesses .,[NONE],0,0,0
245,22,wsj_1003,"However in spite of the difficult industrywide environment of high cost and low volume Bethlehem """" had pretty good earnings numbers """" said Michelle Galanter Applebaum an analyst with Salomon Brothers Inc.",[NONE],0,0,0
245,24,wsj_0027,hey expect him to cut costs throughout the organization,[NONE],0,0,0
245,25,wsj_0781,Sun Hewlett - Packard and others say Intel is n't wholly to blame for the snafu .,[NONE],0,0,0
245,27,wsj_1031,Under certain circumstances the rights would entitle Philip Morris holders to buy shares of either the company or its acquirer for half price .,[NONE],0,0,0
245,28,wsj_0324,The acquisition brings together the two largest competitors to Home Shopping Network Inc. which now reaches more viewers than any other company in the video shopping industry .,[NONE],0,0,0
245,32,wsj_0610,As expected Kellogg reported lower third-quarter earnings .,[NONE],0,0,0
245,34,wsj_0584,But under new terms of the agreement announced Friday LIN holders would receive a special cash dividend of $ 42 a share representing a payout of about $ 2.23 billion shortly before the proposed merger .,[NONE],0,0,0
245,35,wsj_0172,The Midwest Financial subsidiary banks will continue to operate under their current names until early 1990 when each will adopt the First of America name .,[NONE],0,0,0
245,36,wsj_1008,Lawrence Insurance underwrites mostly primary insurance a company spokesman said .,[NONE],0,0,0
245,38,wsj_0161,In addition Hadson said it will write off about $ 3.5 million in costs related to international exploration leases where exploration efforts have been unsuccessful .,[NONE],0,0,0
245,39,AP900816-0139,"British Foreign Office minister William Waldegrave called the order """" grave and sinister . """"",[NONE],0,0,0
245,40,VOA19980331.1700.1533,But the number of patients waiting then begins to increase um and in fact um over the years many more patients who are about to die of liver tra - uh without a liver transplant would accumulate .,[NONE],0,0,0
245,43,wsj_0585,Because of program trading it is more difficult to trade many OTC stocks without sharp price moves a condition known as illiquidity .,[NONE],0,0,0
245,44,wsj_0124,In American Stock Exchange composite trading Citadel shares closed yesterday at $ 45.75 down 25 cents .,[NONE],0,0,0
245,45,wsj_0981,MGM Grand said the latest stock offering wo n't cover the $ 600 million or more cost of building the proposed resort and theme park and added it will need to seek additional financing either through bank borrowings or debt and equity offerings at a later date .,[NONE],0,0,0
245,48,CNN19980223.1130.0960,eakened oil prices have already made life easier for motorists at the gas pump,[NONE],0,0,0
245,50,WSJ900813-0157,"The Bush administration immediately said it """" categorically """" rejects the proposals .",[NONE],0,0,0
246,53,wsj_0292,In the 1989 period also interest expense and tax rates were lower than a year ago .,[NONE],0,0,0
246,55,NYT19980206.0460,Long-term interest rates an important indicator of economic stability have fallen in the last few months .,[NONE],0,0,0
246,56,wsj_1003,Of all the major steelmakers Bethlehem would seem to be the most vulnerable to a slowdown .,[NONE],0,0,0
246,57,wsj_0950,In the nine months GM Hughes net fell 6.6 % to $ 486.6 million or $ 1.48 a share from $ 521 million or $ 1.58 a share .,[NONE],0,0,0
246,58,wsj_0346,The company which currently has 13.5 million common shares outstanding said it has no specific plans for the shares .,[NONE],0,0,0
246,61,WSJ910225-0066,There are likely to be additional American prisoners of war taken and there are signs that President Hussein is taking Kuwaiti hostages .,[NONE],0,0,0
246,62,wsj_1006,Bertin Nadeau newly appointed chairman and interim chief executive of Provigo would n't say if Mr. Lortie was asked to leave .,[NONE],0,0,0
246,63,wsj_0132,The 32 % state-owned DSM had eight million guilders of extraordinary charges in the latest quarter mainly to reflect one-time losses in connection with the disposal of some operations .,[NONE],0,0,0
246,64,wsj_0610,But the Memphis Tenn . facility was n't to begin turning out product until 1993 so the decision may reveal a more pessimistic long-term outlook as well .,[NONE],0,0,0
246,66,ABC19980108.1830.0711,They believe ah it will be always up going up and up ah forever,[NONE],0,0,0
246,68,ea980120.1830.0071,But now we 're going to go back to New York where Diane Sawyer has the rest of the news .,[NONE],0,0,0
246,70,wsj_0586,ealers said the multinational oil company was pressured by recent brokerage recommendations urging investors to switch into Shell Trading amp Transport,[NONE],0,0,0
246,71,APW19980227.0489,The assassination touched off a murderous rampage by Hutu security forces and civilians who slaughtered mainly Tutsis but also Hutus who favored reconciliation with the minority .,[NONE],0,0,0
246,72,wsj_0610,Led by its oat-based Cheerios line General Mills has gained an estimated 2 % share so far this year mostly at the expense of Kellogg .,[NONE],0,0,0
246,75,wsj_0575,During that time Control Data had losses of more than $ 1 billion .,[NONE],0,0,0
246,77,wsj_0768,Junk-fund holders have barely broken even this year as fat interest payments barely managed to offset declining prices .,[NONE],0,0,0
246,78,wsj_1006,In a related move Pierre Lortie chairman and chief executive resigned .,[NONE],0,0,0
246,81,wsj_0670,The company also said it continues to explore all options concerning the possible sale of National Aluminum 's 54.5 % stake in an aluminum smelter in Hawesville Ky .,[NONE],0,0,0
246,82,APW19980322.0749,olice arrested six Protestants on suspicion of rioting,[NONE],0,0,0
246,83,wsj_0768,Fidelity 's junk fund has fallen 2.08 % this year through Oct . 19 Lipper says ;,[NONE],0,0,0
246,86,WSJ910225-0066,Perhaps more important it appears that allied troops have n't yet fully engaged Iraq 's vaunted Republican Guard which has been sitting just north of the Iraq - Kuwait border and is considered the most potent element in the Iraqi defense .,[NONE],0,0,0
246,87,APW19980227.0476,Both U.S. and British officials filed objections to the court 's jurisdiction in 1995 claiming Security Council resolutions imposed on Lybia to force the suspects ' extradition overruled a 1971 Convention which gives Libya the right to try the men .,[NONE],0,0,0
246,88,wsj_0927,As a result U.S. Trust 's earnings have been hurt .,[NONE],0,0,0
246,90,wsj_0585,riday 's trading volume totaled 132.8 million shares,[NONE],0,0,0
246,91,wsj_0586,hey said contributing to the downward drift was the fact that many professional traders had chosen to square positions ahead of the weekend,[NONE],0,0,0
246,92,WSJ910225-0066,The American hope is that someone from within Iraq perhaps from the army 's professional ranks will step forward and push Saddam Hussein aside so that the country can begin recovering from the disaster .,[NONE],0,0,0
246,93,AP900815-0044,Also today King Hussein of Jordan arrived in Washington seeking to mediate the Persian Gulf crisis .,[NONE],0,0,0
246,94,wsj_0760,However the company 's petroleum services segment while profitable was hurt by high financing costs associated with the company 's buy-out of a 50 % stake in Eastman Christensen Co. from Texas Eastern Corp. last June .,[NONE],0,0,0
246,95,wsj_0533,"The Canadian government previously said Merieux 's bid did n't offer enough """" net benefit """" to Canada to be approved and gave Merieux an until mid-November to submit additional information .",[NONE],0,0,0
246,96,wsj_0768,Last week alone an eye-popping $ 1.6 billion flowed out of the junk funds or nearly 5 % of their total assets according to estimates by Dalbar Financial Services Inc. a Boston research firm .,[NONE],0,0,0
246,97,APW19980219.0476,At the time Howes was captured the Khmer Rouge were a more or less united guerrilla force with more than 10000 men under arms .,[NONE],0,0,0
247,101,PRI19980303.2000.2550,astor James Allmen of the fellowship church and school in Ashburn has led the anti-Saudi campaign,[NONE],0,0,0
247,102,wsj_0781,The real culprits they said are computer makers such as IBM that have jumped the gun to unveil 486-based products .,[NONE],0,0,0
247,103,CNN19980213.2130.0155,President Clinton meantime glossed over stern warnings from Moscow on Thursday that US air strikes against Iraq could do serious harm to relations with the Kremlin .,[NONE],0,0,0
247,104,wsj_1031,The giant foods tobacco and brewing company said it will issue common-share purchase rights to shareholders of record Nov . 8 .,[NONE],0,0,0
247,106,AP900816-0139,e 're there to stay for a fairly lengthy period,[NONE],0,0,0
247,108,wsj_0376,"The sharper definition and the autonomy which each will thereby gain will benefit shareholders customers and employees . """"",[NONE],0,0,0
247,109,wsj_0904,"Over the next couple of years we would not be surprised to see Europe and international { sales } represent 50 % of the company 's revenues """" he said .",[NONE],0,0,0
247,110,Wsj_0610,Mr. Maxwell said he would n't be surprised if over the next two years or so General Mills ' share increased to 30 % or more .,[NONE],0,0,0
247,111,wsj_0568,"Just clobbered """" said Ulric Weil an analyst at Weil amp Associates who had once been high on the company .",[NONE],0,0,0
247,113,APW19980213.1310,Pro-republicans hope to have an Australian president by the opening of the 2000 Olympics and the 100th anniversary of Australian federation,[NONE],0,0,0
247,114,APW19980306.1001,"We are going to maintain our forces in the region for the foreseeable future """" said spokesman Kenneth Bacon .",[NONE],0,0,0
247,115,APW19980418.0210,Farkas expressed the hope he one day follow in the footsteps of fellow astronaut John Glenn who at 77 is about to go into space again .,[NONE],0,0,0
247,116,wsj_0781,Yesterday Compaq plunged further closing at $ 100 a share off $ 8.625 a share on volume of 2633700 shares .,[NONE],0,0,0
247,117,APW19980213.1310,The idea of a republic will fall to dust through the grace of almighty God,[NONE],0,0,0
247,118,wsj_0745,And powerful political pressures may convince the Conservative government to keep its so-called golden share which limits any individual holding to 15 % until the restriction expires on Dec . 31 1990 .,[NONE],0,0,0
247,120,wsj_0325,During the third quarter the company charged about $ 46 million against earnings in reducing goodwill added $ 20 million to its general loan loss reserves and established a $ 30 million reserve for its high-yield bond portfolio .,[NONE],0,0,0
247,121,wsj_0778,According to department policy prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made .,[NONE],0,0,0
247,122,WSJ900813-0157,Then yesterday he tried to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel 's occupation of the West Bank .,[NONE],0,0,0
247,124,APW19980213.1310,It 's no secret that she 's indicated to me ... she is a 20th century democrat understands that the role of the crown in Australia rests in the hands of the Australian people as it has for almost a hundred years .,[NONE],0,0,0
247,127,wsj_0348,The Fairfield N.J. company which is 92 % - owned by Ogden Corp. New York had net of $ 1.1 million or four cents a share a year ago .,[NONE],0,0,0
247,130,wsj_0610,Initial cost estimates for the plant which was to have been built in phases ranged from $ 1 billion to $ 1.2 billion .,[NONE],0,0,0
247,134,NYT19980206.0466,"White House on Thursday """" For the past few weeks we 've been subjected to false leaks designed to mislead both reporters and the American public .",[NONE],0,0,0
247,135,AP900815-0044,ruckloads of goods rolled into Iraq from Jordan on Tuesday and Iraqi-bound cargo was unloaded from ships at the Red Sea port ofAqaba despite the U.N.-ordered sanctions,[NONE],0,0,0
247,136,wsj_0586,It showed some early resilience after central bank support firmed sterling but the weight of Wall Street late in London trading and signs of further weakness in the British pound proved a hefty load to bear .,[NONE],0,0,0
247,137,wsj_0786,In January American Medical brought in a new chief executive officer Richard A. Gilleland 45 who will remain as chairman president and chief executive .,[NONE],0,0,0
247,139,wsj_0583,He took Polly Peck once a small fabric wholesaler and used it at as a base to build a conglomerate that has been doubling its profits annually since 1980 .,[NONE],0,0,0
247,140,wsj_0263,A year earlier UniFirst earned $ 2.4 million or 24 cents a share adjusted for the split .,[NONE],0,0,0
247,143,APW19980501.0480,With intranets in place it is only logical for organisations to respectively link the network to other companies ' for extended business purposes through extranets .,[NONE],0,0,0
247,144,wsj_0555,Waxman Industries Inc. said holders of $ 6542000 face amount of its 6 1/4 % convertible subordinated debentures due March 15 2007 have elected to convert the debt into about 683000 common shares .,[NONE],0,0,0
247,145,APW19980418.0210,However cited by District of Columbia traffic police in December for driving under the influence of alcohol Farkas was ordered home and retired .,[NONE],0,0,0
247,148,CNN19980222.1130.0084,nnan wrapped up a three hour meeting with Iraqi president Saddam Hussein in Baghdad today,[NONE],0,0,0
247,149,wsj_0781,n IBM spokeswoman said the company told customers Monday about the bugs and temporarily stopped shipping the product,[NONE],0,0,0
247,153,APW19980306.1001,he procedures are due to go before the Security Council next week,[NONE],0,0,0
247,157,PRI19980115.2000.0186,ow the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been raised before,[NONE],0,0,0
247,160,wsj_0026,Imports of the types of watches that now will be eligible for duty-free treatment totaled about $ 37.3 million in 1988 a relatively small share of the $ 1.5 billion in U.S. watch imports that year according to an aide to U.S. Trade Representative Carla Hills .,[NONE],0,0,0
247,162,wsj_0184,The program available to Upjohn employees 55 years old or older could increase an individual 's retirement benefits 10 % to 20 % .,[NONE],0,0,0
247,163,wsj_0751,The FDIC cleared the move yesterday and the banks must wait at least 30 days before closing the purchase .,[NONE],0,0,0
247,164,wsj_0132,he charges were offset in part by a gain from the sale of the company 's construction division,[NONE],0,0,0
247,165,VOA19980303.1600.2745,he approach of the year two thousand has many of these groups in a kind of millennial frenzy,[NONE],0,0,0
247,166,NYT19980212.0019,NEW YORK _ A Brooklyn woman who was watching her clothes dry in a laundromat was killed Thursday evening when two would-be robbers emptied their pistols into the store the police said .,[NONE],0,0,0
247,169,VOA19980303.1600.2745,The Internet has certainly helped uh hate mongers to organize and uh to feel that they are part of a larger community even if uh they are essentially uh you know angry people sitting in their bedrooms uh all alone .,[NONE],0,0,0
247,171,wsj_1006,he non-food operations accounted for about 27 % of Provigo 's 7.38 billion Canadian dollars ( US $ 6.3 billion ) in sales in the latest fiscal year,[NONE],0,0,0
247,173,APW19980219.0476,In July last year in Phnom Penh Cambodia 's capital Second Prime Minister Hun Sen staged a successful coup d ' etat against First Prime Minister Prince Norodom Ranariddh .,[NONE],0,0,0
247,174,CNN19980227.2130.0067,And just last month an off duty policeman is killed when a bomb explodes at another abortion clinic .,[NONE],0,0,0
245,175,wsj_1073,The unit makes intravenous pumps used by hospitals and had more than $ 110 million in sales last year according to Advanced Medical .,[NONE],0,0,0
245,177,wsj_0032,ontedison currently owns about 72 % of Erbamont 's common shares outstanding,[NONE],0,0,0
245,179,wsj_0542,"In the tender offer supplement Dow Jones discloses the different growth forecasts but says it views the 20 % growth rate """" as a hoped-for goal """" of Telerate 's management """" and not as a realistic basis on which to project the company 's likely future performance . """"",[NONE],0,0,0
245,180,wsj_0557,The candy businesses had sales of about $ 154 million last year which was roughly 12 % of total revenue for RJR 's Planters LifeSavers unit according to a memorandum distributed by RJR 's owner Kohlberg Kravis Roberts amp Co. to bankers last December .,[NONE],0,0,0
245,182,APW19980306.1001,"All sites were inspected to the satisfaction of the inspection team and with full cooperation of Iraqi authorities """" Dacey said .",[NONE],0,0,0
245,183,Wsj_0811,he zero-coupon subordinated notes have no periodic interest payments,[NONE],0,0,0
245,184,wsj_0991,Total Assets Protection Inc. rebounding from its earlier loss expects to report earnings from operations of about $ 200000 for the third quarter J.C. Matlock chairman said .,[NONE],0,0,0
245,187,APW19980219.0476,But the group began to fall apart in mid-1996 after the defection of one of its top leaders Ieng Sary .,[NONE],0,0,0
245,188,wsj_0938,Mr. Drabinsky who would have had the right to vote those shares for two years said the purchase subsequently rejected by regulators was aimed at consolidating his control of the company .,[NONE],0,0,0
246,189,wsj_0791,Yesterday it closed at $ 4.375 a share up $ 1.125 in national over-the-counter trading .,[NONE],0,0,0
246,190,PRI19980303.2000.2550,e do not further the purpose of human rights in the world by violating the human rights under our own constitution,[NONE],0,0,0
246,191,wsj_0557,"RJR Nabisco and Planters LifeSavers will concentrate more on our own core businesses """" Mr. Gerstner said Friday .",[NONE],0,0,0
246,197,wsj_0171,he company said the one-time provision would substantially eliminate all future losses at the unit,[NONE],0,0,0
246,199,wsj_0135,Elco Industries Inc. said it expects net income in the year ending June 30 1990 to fall below a recent analyst 's estimate of $ 1.65 a share .,[NONE],0,0,0
246,200,APW19980501.0480,Other than usage in business Internet technology is also beginning to infiltrate the lifestyle domain .,[NONE],0,0,0
